基金代码,基金简称,日期,日增长率,近一周,近一月,近三月,近六月,近一年,近2年,近3年,今年来,成立来
001678,英大国企改革主题股票,2022-02-18,1.29,-0.73,2.42,8.66,9.16,8.38,47.56,83.80,0.43,90.38
008942,华泰紫金周周购3月滚动债C,2022-02-18,0.44,-1.51,-1.86,0.16,9.14,14.78,,,-2.03,14.31
001564,东方红京东大数据混合,2022-02-18,0.57,-0.36,-4.69,2.99,9.12,13.42,66.80,92.76,-5.39,147.70
010365,鹏华香港银行指数(LOF)C,2022-02-18,0.06,-2.37,4.73,13.07,9.11,7.51,,,13.20,24.29
010349,诺安低碳经济股票C,2022-02-18,0.90,-0.27,-3.33,1.55,9.08,20.50,,,-2.66,32.66
005445,华宝价值发现混合,2022-02-18,2.03,-0.74,0.62,8.07,9.03,7.34,43.20,85.56,2.86,65.22
010710,安信医药健康股票C,2022-02-18,0.70,3.34,-10.38,-3.89,9.01,19.46,,,-12.41,24.52
000739,平安新鑫先锋A,2022-02-18,0.10,1.63,-3.36,-7.02,8.99,22.82,96.71,218.63,-6.81,187.40
004390,平安转型创新混合A,2022-02-18,-0.52,4.65,-5.22,-11.43,8.99,42.83,109.28,256.77,-10.73,263.07
005392,长信价值蓝筹两年定开A,2022-02-18,,-1.01,3.88,8.88,8.98,3.57,11.77,25.12,7.03,25.43
006700,红土创新稳健混合A,2022-02-18,0.18,-0.58,-0.03,3.96,8.96,12.38,27.08,,-0.33,41.16
005671,前海联合研究优选混合A,2022-02-18,1.37,0.10,-1.57,-1.23,8.95,-0.11,120.05,208.62,-3.94,211.30
002344,融通增益债券C,2022-02-18,0,-0.16,-0.16,0.88,8.92,11.92,12.72,25.80,0.16,25.80
001218,国投瑞银精选收益混合,2022-02-18,1.24,-0.91,3.58,6.89,8.89,-6.21,67.43,135.18,2.12,31.94
501059,西部利得国企红利(LOF)A,2022-02-18,2.29,0.20,3.53,13.14,8.86,12.81,55.78,82.64,5.51,95.44
008271,大成优势企业混合A,2022-02-18,0.61,0.46,-5.62,-2.14,8.80,6.90,89.11,,-9.72,91.15
001515,平安新鑫先锋C,2022-02-18,0.14,1.64,-3.36,-7.07,8.79,22.35,95.23,215.16,-6.82,57.13
161030,富国中证体育产业指数(LOF)A,2022-02-18,0.64,0.21,-9.58,-7.90,8.76,3.74,-10.82,49.88,-12.19,-36.33
013278,富国中证体育产业指数(LOF)C,2022-02-18,0.64,0.21,-9.58,-7.90,8.76,,,,-12.19,8.88
000628,大成高新技术产业股票A,2022-02-18,0.68,0.52,-5.55,-2.23,8.75,10.12,85.25,139.36,-9.29,267.90
009439,西部利得国企红利(LOF)C,2022-02-18,2.29,0.19,3.50,13.06,8.70,12.49,,,5.47,51.47
009911,长信价值蓝筹两年定开C,2022-02-18,,-1.01,3.86,8.75,8.68,2.97,,,6.99,3.79
010769,天弘中证农业主题A,2022-02-18,0.31,0.32,-1.59,-1.75,8.67,-12.94,,,-3.51,-5.70
320020,诺安策略精选股票,2022-02-18,0.86,-0.32,-3.64,1.29,8.62,19.40,55.97,86.04,-2.84,197.89
006701,红土创新稳健混合C,2022-02-18,0.18,-0.59,-0.08,3.80,8.60,11.69,25.54,,-0.42,38.55
040022,华安可转债债券A,2022-02-18,1.14,-2.10,-1.33,4.41,8.57,13.35,25.11,60.54,-1.28,77.40
011066,大成高新技术产业股票C,2022-02-18,0.69,0.52,-5.57,-2.32,8.57,9.70,,,-9.33,18.51
004391,平安转型创新混合C,2022-02-18,-0.53,4.64,-5.29,-11.61,8.56,41.70,105.97,250.31,-10.83,250.99
010770,天弘中证农业主题C,2022-02-18,0.31,0.32,-1.60,-1.80,8.56,-13.10,,,-3.53,-5.90
005672,前海联合研究优选混合C,2022-02-18,1.37,0.08,-1.64,-1.43,8.51,-0.91,116.57,201.24,-4.04,202.48
008707,建信富时100指数(QDII)美元现汇A,2022-02-17,-0.28,-0.96,0.14,8.67,8.50,21.28,18.59,,6.11,10.67
005233,广发睿毅领先混合A,2022-02-18,1.19,-1.12,1.27,6.27,8.49,13.91,100.82,176.44,4.60,177.52
007863,长信利泰灵活配置混合C,2022-02-18,0.13,0.37,-1.18,1.62,8.44,4.46,24.90,,-1.20,31.98
008272,大成优势企业混合C,2022-02-18,0.61,0.45,-5.68,-2.33,8.36,6.06,86.08,,-9.82,87.89
161036,富国中证娱乐主题指数增强(LOF)A,2022-02-18,0.54,-0.92,-5.65,-0.89,8.35,-18.94,-6.22,18.42,-8.03,-28.65
040023,华安可转债债券B,2022-02-18,1.13,-2.13,-1.39,4.29,8.33,12.93,24.22,58.86,-1.39,70.30
005921,农银汇理金鑫3个月定开债,2022-02-18,-0.01,-0.03,0.25,1.85,8.29,9.77,11.86,15.74,0.81,18.98
012449,广发睿毅领先混合C,2022-02-18,1.19,-1.13,1.25,6.18,8.28,,,,4.56,1.64
001154,北信瑞丰平安中国,2022-02-18,1.12,-1.09,-0.37,3.03,8.28,-5.16,44.83,85.29,-2.51,36
000963,兴业多策略混合,2022-02-18,0.44,0.70,-2.33,3.79,8.23,9.57,50.56,89.93,-0.56,130.20
501011,汇添富中证中药指数(LOF)A,2022-02-18,0.65,1.60,-11.03,7.77,8.23,13.52,38.69,47.80,-11.98,16.04
290012,泰信行业精选混合A,2022-02-18,0.66,-1.17,0,7.23,8.22,-11.12,-5.97,50.89,0.53,100.42
002583,泰信行业精选混合C,2022-02-18,0.59,-1.17,0,7.23,8.22,-11.12,-5.97,50.89,0.53,28.93
008708,建信富时100指数(QDII)美元现汇C,2022-02-17,-0.28,-1.03,0.07,8.54,8.21,20.77,17.61,,6.06,10.21
008731,招商添浩纯债A,2022-02-18,0,-0.06,0.18,3.64,8.21,10.21,,,0.40,6.86
003501,泰达睿智稳健混合A,2022-02-18,-0.54,2.96,-6.17,-5.45,8.20,27.60,87.17,112.02,-7.30,79.50
009069,大成睿鑫股票A,2022-02-18,1.20,0.98,-4.13,-1.70,8.18,1.42,,,-9.30,12.83
700003,平安策略先锋混合,2022-02-18,-0.41,3.40,-4.87,-11.33,8.17,42.48,108.95,299.45,-10.66,538.56
002862,金信量化精选混合,2022-02-18,-0.74,4.90,-2.90,3.35,8.15,1.13,95.73,87.28,2.23,60.50
012519,大成核心趋势混合A,2022-02-18,0.67,0.37,-2.86,-3.20,8.13,,,,-7.48,19.03
012520,大成核心趋势混合C,2022-02-18,0.67,0.37,-2.87,-3.22,8.13,,,,-7.49,19.02
003304,前海开源沪港深核心资源混合A,2022-02-18,-1,5.71,9.11,5.19,8.12,45.46,103.69,175.22,8.67,206.05
006560,华夏四川国改ETF联接A,2022-02-18,0.63,2.51,-3.67,-0.14,8.11,12.57,78.57,70.57,-7.89,70.84
008331,万家可转债债券A,2022-02-18,0.43,-2.13,-1.88,0.98,8.10,27.30,,,-2.58,22.86
008840,德邦大消费混合A,2022-02-18,1.21,-0.60,0.41,5.66,8.09,-1.87,,,-0.48,33.51
001448,华商双翼平衡混合,2022-02-18,0.42,-2.81,-2.92,-7.52,8.07,21.24,41.72,53.23,-7.41,66.10
008732,招商添浩纯债C,2022-02-18,0,-0.07,0.16,3.55,8.07,10.31,,,0.37,7.32
360013,光大信用添益债券A,2022-02-18,0.73,-2.07,-5.79,-2.47,8.06,19.72,49.11,66.80,-7.47,146.40
003305,前海开源沪港深核心资源混合C,2022-02-18,-1,5.67,9.09,5.15,8.06,45.25,103.22,174.23,8.65,204.12
009465,东方可转债债券A,2022-02-18,0.86,-2.20,-3.10,2.42,8.05,,,,-2.89,12.49
003751,万家瑞隆混合,2022-02-18,0.94,0.84,-2.04,-4.79,8.02,19.88,111.27,159.24,-7.69,147
501012,汇添富中证中药指数(LOF)C,2022-02-18,0.64,1.59,-11.07,7.66,8.01,13.07,37.58,46.24,-12.04,14.26
009179,嘉实中证主要消费ETF联接A,2022-02-18,0.56,1.64,0.33,-2.04,7.98,-18.49,,,-4.50,39.55
008841,德邦大消费混合C,2022-02-18,1.22,-0.61,0.39,5.60,7.96,-2.11,,,-0.52,32.96
009070,大成睿鑫股票C,2022-02-18,1.21,0.98,-4.15,-1.80,7.96,1.02,,,-9.34,12.15
006561,华夏四川国改ETF联接C,2022-02-18,0.63,2.51,-3.69,-0.21,7.95,12.23,77.51,69.02,-7.93,69.26
010118,天弘多元收益债券A,2022-02-18,0.92,-1.89,-1.53,1.56,7.95,23.54,,,-2.86,22.14
002145,诺安景鑫灵活配置混合,2022-02-18,-0.04,3.83,-4.42,-5.47,7.94,22.93,48.48,142.04,-7.41,96.25
360014,光大信用添益债券C,2022-02-18,0.64,-2.08,-5.81,-2.56,7.90,19.34,48.20,65.19,-7.49,137.98
008332,万家可转债债券C,2022-02-18,0.43,-2.14,-1.91,0.88,7.90,26.81,,,-2.63,21.98
393001,中海优势精选灵活配置混合,2022-02-18,2.15,-0.92,2.47,12.67,7.87,12.60,42.56,56.78,9.62,72.32
009180,嘉实中证主要消费ETF联接C,2022-02-18,0.56,1.63,0.31,-2.09,7.87,-18.65,,,-4.53,39.04
210002,金鹰红利价值混合,2022-02-18,0.24,-0.47,-6.82,-3.51,7.86,43.67,38.44,69.22,-7.18,329.40
002943,广发多因子混合,2022-02-18,0.63,-0.15,-5.60,-0.60,7.85,38.81,159.98,271.93,-6.85,304.03
009466,东方可转债债券C,2022-02-18,0.86,-2.21,-3.14,2.32,7.83,,,,-2.94,12.06
168102,九泰锐富事件驱动混合发起式(LOF)A,2022-02-18,2.54,-1.36,-0.86,9.10,7.81,13.36,82.71,137.78,2.47,122.25
240005,华宝多策略增长开放,2022-02-18,2,-0.83,0.51,7.37,7.79,2.75,31.09,69.88,2.69,698.80
010119,天弘多元收益债券C,2022-02-18,0.91,-1.90,-1.56,1.48,7.79,23.16,,,-2.90,21.66
002377,建信睿怡纯债A,2022-02-18,-0.02,0.02,0.28,1.02,7.76,6.86,7.13,9.74,0.59,21.99
010706,景顺长城景骊成长混合,2022-02-18,1.80,0.42,-7.93,1.14,7.73,,,,-7.03,12.59
920003,中金新锐股票A,2022-02-18,1.38,1.78,-1.30,-0.38,7.71,28.08,,,-5.49,97.16
003429,中证兴业中高等级信用债指数,2022-02-18,-0.01,0,0.29,0.87,7.70,12.05,15.28,21.18,0.51,35.43
005984,兴业聚华混合A,2022-02-18,0.15,-0.18,-0.79,1.28,7.70,15.81,,,-1.15,28.89
161603,融通债券A/B,2022-02-18,0.09,-0.09,0,1.47,7.69,10.71,5.84,10.02,0.27,158.13
007978,易方达黄金主题美元现汇C,2022-02-17,2.42,8.55,8.55,0.79,7.63,-0.78,3.25,,5.83,11.40
001141,泰达宏利创盈混合A,2022-02-18,0.41,-0.05,-1.06,0.31,7.61,9.24,24.51,45.27,-0.46,95.10
001719,工银国家战略股票,2022-02-18,1.69,0.16,1.69,8.72,7.58,19.28,69.11,179.30,0.20,146.90
005686,财通瑞享12个月定开,2022-02-18,,-0.72,1.30,3.95,7.54,16.59,18.86,26.18,1.62,33.26
004142,招商盛合灵活混合A,2022-02-18,0.39,0.37,-0.79,2.81,7.53,17.92,57.89,100.56,-0.42,79.16
004143,招商盛合灵活混合C,2022-02-18,0.39,0.37,-0.80,2.80,7.52,17.72,56.83,98.20,-0.42,75.88
004393,安信合作创新灵活配置混合,2022-02-18,1.34,0.19,1.34,7.88,7.49,-1.49,47.83,89,3.88,112.91
003446,英大睿鑫A,2022-02-18,0.93,1.21,-2.19,-0.63,7.49,12.30,45.98,94.12,-3.78,116.17
000916,前海开源股息率100强股票,2022-02-18,1.66,-0.47,-0.05,7.60,7.48,15.61,60.41,81.78,0.37,144.87
160716,嘉实基本面50指数(LOF)A,2022-02-18,1.46,-0.91,2.46,9.77,7.47,-1.68,13.78,18.61,5.34,75.42
270001,广发聚富混合,2022-02-18,1.45,-1.59,1.56,6.29,7.46,13.73,67.20,85.97,4.23,922.15
161693,融通债券C,2022-02-18,0,-0.18,-0.09,1.29,7.44,10.36,4.97,8.80,0.18,64.81
920923,中金新锐股票C,2022-02-18,1.38,1.77,-1.34,-0.50,7.44,27.45,,,-5.55,94.46
001142,泰达宏利创盈混合B,2022-02-18,0.42,-0.05,-1.10,0.26,7.43,8.98,23.73,44.28,-0.53,89.30
003447,英大睿鑫C,2022-02-18,0.93,1.21,-2.20,-0.68,7.38,12.08,45.42,92.44,-3.80,111.67
005985,兴业聚华混合C,2022-02-18,0.14,-0.20,-0.84,1.13,7.38,15.13,,,-1.23,27.41
167508,安信价值发现两年定开混合(LOF),2022-02-18,1.05,0.09,0.69,6.38,7.37,-1.93,,,2.37,46.67
009649,嘉实精选平衡混合A,2022-02-18,0.84,0.12,-0.34,9.82,7.36,8.69,,,2.45,25.23
011179,浙商智选食品饮料股票A,2022-02-18,0.62,3.10,1.20,-1.51,7.28,,,,-5.28,-6.16
004546,建信量化优享定开混合,2022-02-18,0.16,1.05,-1.65,-1.91,7.27,16.59,38.34,51.79,-2.89,51.77
202021,南方小康ETF联接A,2022-02-18,1.14,-0.26,0.42,6.36,7.26,5.56,34.67,45.06,1.02,71.40
070027,嘉实周期优选混合,2022-02-18,1.34,-1.25,0.08,4.97,7.26,1.72,50.92,125.12,3.14,300.22
000248,汇添富中证主要消费ETF联接A,2022-02-18,0.56,1.63,0.25,-2.19,7.26,-20.06,52.40,106.88,-4.63,204.55
160725,嘉实基本面50指数(LOF)C,2022-02-18,1.45,-0.93,2.42,9.66,7.25,-2.07,12.88,17.17,5.28,20.05
006061,红土创新增强收益债券A,2022-02-18,0.12,-0.50,0.23,3.53,7.22,10.74,15.14,26.83,0.25,33.86
006064,红土创新增强收益债券C,2022-02-18,0.12,-0.50,0.21,3.47,7.22,10.79,15.17,26.83,0.23,33.58
006102,浙商丰利增强债券,2022-02-18,1.35,-1.86,0.46,5.85,7.20,23.35,67.89,89.57,2.06,93.34
008088,华夏中证全指房地产ETF联接A,2022-02-18,3.16,-0.65,-1.60,8.99,7.19,10.38,7.71,,1.60,-0.35
530017,建信双息红利债券A,2022-02-18,0.26,-1.86,-4.38,0.14,7.18,3.47,6.99,15.71,-5.21,105.57
001257,兴业收益增强债券A,2022-02-18,0.14,-0.14,-0.68,1.10,7.18,13.62,20.05,34.45,-0.95,56.91
002405,光大中高等级债券A,2022-02-18,0.23,-2,-3.37,1.13,7.18,9.43,18.02,35.13,-2.23,36.85
003458,嘉实稳宏债券A,2022-02-18,0.55,-1.35,-2.92,0.73,7.15,17.54,28.97,60.53,-4,61.97
011807,平安研究精选混合A,2022-02-18,0.16,2.83,-3.34,-6.29,7.15,,,,-6.74,15.64
012857,汇添富中证主要消费ETF联接C,2022-02-18,0.56,1.62,0.23,-2.25,7.13,,,,-4.67,-2.33
007012,湘财长顺混合发起式A,2022-02-18,3.49,2.39,-3.47,-1.81,7.11,14.59,65.09,,-4.81,122.79
009650,嘉实精选平衡混合C,2022-02-18,0.84,0.11,-0.38,9.69,7.10,8.05,,,2.37,24.18
160628,鹏华中证800地产指数(LOF),2022-02-18,3.98,-0.92,-1.74,12.25,7.09,-0.19,0.94,15.68,2.98,72.59
004346,南方小康ETF联接C,2022-02-18,1.14,-0.27,0.38,6.25,7.05,5.14,33.60,43.54,0.97,34.18
008089,华夏中证全指房地产ETF联接C,2022-02-18,3.17,-0.65,-1.63,8.91,7.03,10.05,7.07,,1.56,-1
002350,华安安华灵活配置混合,2022-02-18,0.02,2.98,-6.36,-5.70,7.03,6.42,45.19,52.20,-9.67,64.33
531017,建信双息红利债券C,2022-02-18,0.27,-1.85,-4.37,0.08,7.02,3.17,6.32,14.55,-5.24,63.33
011180,浙商智选食品饮料股票C,2022-02-18,0.62,3.08,1.15,-1.63,7.01,,,,-5.34,-6.58
970006,华安证券汇赢增利一年持有混合A,2022-02-18,0.48,-0.57,0.25,4.68,6.99,15.15,,,1.66,17.34
970008,华安证券汇赢增利一年持有混合C,2022-02-18,0.48,-0.57,0.25,4.67,6.98,15.14,,,1.65,17.35
001258,兴业收益增强债券C,2022-02-18,0.14,-0.21,-0.70,1,6.97,13.18,19.12,32.87,-1.05,52
002406,光大中高等级债券C,2022-02-18,0.23,-2,-3.40,1.03,6.97,9,17.07,33.53,-2.28,34.41
003459,嘉实稳宏债券C,2022-02-18,0.55,-1.35,-2.95,0.64,6.96,17.14,28.07,58.92,-4.04,59.33
240008,华宝收益增长混合,2022-02-18,1.53,0.64,-3.22,1.38,6.96,3.27,82.33,115.93,-3.89,881.14
200015,长城优化升级混合A,2022-02-18,-0.02,3.44,-6.20,-6.01,6.94,26.96,94.60,205.38,-9.09,477.24
160620,鹏华中证A股资源产业指数(LOF)A,2022-02-18,0.99,2.17,3.26,6.31,6.93,31.33,67.98,98.67,3.55,37.90
002834,华夏新锦绣混合C,,,2.19,2.78,4.10,6.90,11.82,,,2.59,11.79
160910,大成创新成长混合(LOF),2022-02-18,0.95,0.09,-4.47,0.07,6.89,5.75,52.14,85.46,-5.11,106.60
002719,融通增祥三个月定开债,2022-02-18,0.21,-0.45,-1.12,0.76,6.88,26.88,30.77,37.27,-1.16,51.95
000587,大成灵活配置混合,2022-02-18,-0.48,2.89,-4.23,-3.91,6.87,4.83,75.27,146.21,-8.21,364.32
001272,兴业聚利灵活配置混合,2022-02-18,0.32,1.04,-2.70,2.56,6.86,9.31,52.14,98.74,-1.60,152.40
004025,融通收益增强债券A,2022-02-18,0.12,0.16,-2.83,-1.15,6.86,7.44,15.69,25.95,-3.91,40.30
012808,鹏华中证A股资源产业指数(LOF)C,2022-02-18,0.96,2.13,3.23,6.27,6.86,,,,3.50,15.20
007013,湘财长顺混合发起式C,2022-02-18,3.50,2.39,-3.51,-1.93,6.85,14.02,63.22,,-4.87,118.90
005576,华泰柏瑞新金融地产混合,2022-02-18,2.19,-2.01,1.44,16.03,6.84,7.65,16.15,24.45,10.23,19.37
260112,景顺长城能源基建混合,2022-02-18,0.28,-0.33,0.17,3.95,6.83,9.61,32.31,45.89,-1.57,234.14
002644,大成景荣债券A,2022-02-18,0,0,0.17,1.66,6.78,10.84,7.07,18.50,0.60,16.60
009907,湘财长泽灵活配置混合A,2022-02-18,0.71,-0.57,0.11,4.45,6.78,8.45,,,-1.37,24.53
003713,英大睿盛A,2022-02-18,0.50,1.70,-4.88,-1.05,6.76,11.64,89.36,168.13,-4.64,171.12
011808,平安研究精选混合C,2022-02-18,0.17,2.82,-3.39,-6.48,6.73,,,,-6.85,14.96
007977,易方达黄金主题美元现汇A,2022-02-17,2.42,8.55,7.63,0.79,6.72,-0.78,3.25,,5.83,11.40
010605,创金合信鑫祥混合A,2022-02-18,0.09,0.05,1.05,5.64,6.72,6.90,,,1.19,6.76
008690,平安增利六个月定开债A,2022-02-18,-0.06,0.04,0.37,2.32,6.67,11.44,,,0.72,12.22
010201,农银汇理智增一年定开混合,2022-02-18,,0.88,-1.56,-0.26,6.67,1.84,,,-9.21,10.08
050024,博时上证自然资源ETF联接,2022-02-18,0.80,2.01,3.93,5.12,6.65,26.81,74.54,80.92,2.86,8.79
003714,英大睿盛C,2022-02-18,0.51,1.70,-4.89,-1.10,6.65,11.42,88.69,173.36,-4.67,178.20
000744,北信瑞丰稳定收益A,2022-02-18,0.43,-0.93,-0.85,3.63,6.64,11.20,5.59,9.74,-0.09,49.95
004026,融通收益增强债券C,2022-02-18,0.12,0.15,-2.86,-1.25,6.64,7.02,14.77,24.42,-3.95,37.78
011132,鹏扬沪深300质量成长低波动A,2022-02-18,0.92,-1.09,-0.83,6.87,6.63,,,,-0.30,7.31
013274,长城优化升级混合C,2022-02-18,-0.02,3.43,-6.24,-6.15,6.63,,,,-9.16,5.26
000612,华宝生态中国混合,2022-02-18,0.41,2.37,-2.68,-1.72,6.59,28.19,81.62,160.95,-4.99,372.05
160638,鹏华中证一带一路主题指数(LOF),2022-02-18,1.01,0.62,-0.33,4.30,6.59,14.77,66.45,77.18,-1.21,-16.32
001907,国投瑞银境煊灵活配置混合A,2022-02-18,0.90,1.76,-4.18,-2.38,6.59,20.68,74.46,167.39,-6.73,222.66
970007,华安证券汇赢增利一年持有混合B,2022-02-18,0.48,-0.58,0.18,4.46,6.57,14.24,,,1.54,15.88
002645,大成景荣债券C,2022-02-18,-0.09,0,0.09,1.50,6.56,10.33,6.46,18,0.52,15.40
007910,大成有色金属期货ETF联接A,2022-02-18,0.75,-0.63,3.16,8.41,6.52,12.31,30.03,,5.11,25.28
009908,湘财长泽灵活配置混合C,2022-02-18,0.71,-0.58,0.06,4.31,6.52,7.90,,,-1.44,23.58
000184,工银添福债券A,2022-02-18,0.69,-1.74,-0.90,3.67,6.50,6.50,13.54,16.71,0.46,92.49
010606,创金合信鑫祥混合C,2022-02-18,0.09,0.05,1.03,5.55,6.50,6.34,,,1.14,6.19
161721,招商沪深300地产等权重指数A,2022-02-18,3.99,-1.06,-0.93,13.87,6.47,-5.43,-6.57,12.65,4.82,29.85
050019,博时转债增强债券A,2022-02-18,0.84,-2.51,-5.20,-1.90,6.47,6.74,29.30,73.54,-6.90,117.77
000745,北信瑞丰稳定收益C,2022-02-18,0.44,-0.86,-0.86,3.59,6.46,10.85,4.72,8.46,-0.17,46.62
006446,华夏全球聚享A美元现汇,2022-02-17,-0.94,-1.31,-2,-0.19,6.46,20.11,33.25,42.34,2.53,41.38
006447,华夏全球聚享A美元现钞,2022-02-17,-0.94,-1.31,-2,-0.19,6.46,20.11,33.25,42.34,2.53,41.38
005843,金元顺安沣泉债券,2022-02-18,0.43,-1.17,-0.33,3.42,6.46,8.92,14.04,,0.97,17.85
008692,平安增利六个月定开债E,2022-02-18,-0.06,0.03,0.32,2.21,6.44,10.97,,,0.66,11.33
008691,平安增利六个月定开债C,2022-02-18,-0.06,0.03,0.32,2.21,6.44,10.68,,,0.66,11.33
005876,易方达鑫转增利混合A,2022-02-18,0.40,-1.47,-4.67,-2.81,6.43,21,60.14,106.16,-8.06,111.19
013273,招商沪深300地产等权重指数C,2022-02-18,4,-1.06,-0.94,13.86,6.41,,,,4.81,9.81
011133,鹏扬沪深300质量成长低波动C,2022-02-18,0.91,-1.11,-0.87,6.76,6.40,,,,-0.35,6.99
002819,招商丰美混合A,2022-02-18,0.21,-0.14,-1.59,1,6.37,10.76,30.79,43.80,-1.87,63.67
007683,华商转债精选债券A,2022-02-18,0.88,-2.12,-1.03,4.32,6.36,19.97,,,-0.09,17.37
011251,华安聚嘉精选混合A,2022-02-18,0.43,0.77,-1.57,-5.04,6.36,,,,-5.43,38.73
110012,易方达科汇灵活配置混合,2022-02-18,0.46,0.81,-2.55,0.57,6.35,9.44,82.77,135.94,-5.19,463.60
009263,华宝红利精选混合A,2022-02-18,1.08,1.08,-0.80,6.51,6.35,9.78,,,0.02,33.41
007809,富国央企创新驱动ETF联接A,2022-02-18,1.02,0.16,-1.85,3.49,6.33,20.20,40.05,,-2.56,41.86
008871,大成睿裕六月持有股票A,2022-02-18,1.72,1.45,-3,-2.05,6.32,1.59,,,-8.35,30.79
160218,国泰国证房地产行业指数A,2022-02-18,3.34,-0.56,-1.71,9.03,6.31,-2.24,-6.81,2.20,1.12,52.61
007911,大成有色金属期货ETF联接C,2022-02-18,0.75,-0.64,3.12,8.31,6.31,11.86,28.99,,5.05,24.14
007792,嘉实央企创新驱动ETF联接A,2022-02-18,1.06,0.15,-1.89,3.47,6.30,16.51,32.70,,-2.55,32.05
002776,招商安荣混合A,2022-02-18,0.21,-0.01,-1.56,0.90,6.28,10.74,28.87,44.06,-1.90,49.15
501069,华宝标普中国A股质量价值,2022-02-18,1.02,1.44,-5.75,0.62,6.28,5,35.77,54.91,-3.89,55.08
003275,国联安添利增长债A,2022-02-18,0.51,-0.39,-0.44,3.43,6.28,10.57,19.48,23.51,1.08,41.22
000185,工银添福债券B,2022-02-18,0.70,-1.76,-0.92,3.59,6.27,6.07,12.64,15.34,0.41,89.79
001908,国投瑞银境煊灵活配置混合C,2022-02-18,0.90,1.75,-4.23,-2.52,6.27,19.97,72.38,161.32,-6.80,208.64
050119,博时转债增强债券C,2022-02-18,0.81,-2.55,-5.22,-2,6.26,6.31,28.28,71.56,-6.98,111.02
110035,易方达双债增强债券A,2022-02-18,0.24,-0.60,-0.54,1.89,6.26,23.13,23.13,53.75,-0.18,132.80
161614,融通四季添利债券(LOF)A,2022-02-18,0.09,-0.38,-0.09,1.40,6.23,6.44,5.59,9.36,0.19,68.21
003293,易方达科瑞混合,2022-02-18,0.47,0.74,-2.58,0.49,6.23,5.94,74.17,131.43,-5.31,150.57
002820,招商丰美混合C,2022-02-18,0.21,-0.14,-1.59,0.92,6.21,10.51,30.27,42.99,-1.87,62.14
007793,嘉实央企创新驱动ETF联接C,2022-02-18,1.06,0.15,-1.90,3.42,6.20,16.27,32.18,,-2.58,31.47
007684,华商转债精选债券C,2022-02-18,0.87,-2.13,-1.06,4.24,6.20,19.62,,,-0.14,16.89
009476,建信食品饮料行业股票A,2022-02-18,0.54,2.43,3.41,2.60,6.20,-3.22,,,-3.46,19.65
003197,光大安诚债券A,2022-02-18,0.63,-2.02,-2.55,-0.37,6.20,6.92,5.21,14.43,-3.40,28.50
673050,西部利得新盈混合,2022-02-18,0.22,1.18,-2.80,0.50,6.18,7.76,43.94,69.48,-5.25,80.50
161627,融通通福债券(LOF)C,2022-02-18,0.01,-0.68,-0.84,0.97,6.18,12.04,13.14,21.85,-1.17,49.44
320005,诺安价值增长混合,2022-02-18,-0.34,1.97,-4.83,-2.32,6.14,-7.21,47.82,89.19,-7.11,271.16
010841,华宝红利精选混合C,2022-02-18,1.07,1.07,-0.82,6.40,6.14,9.35,,,-0.04,9.01
350002,天治低碳经济混合,2022-02-18,0.88,0.40,-3.82,-1.56,6.13,8.14,35.90,79.08,-5.98,281.08
007810,富国央企创新驱动ETF联接C,2022-02-18,1.01,0.15,-1.88,3.38,6.12,19.72,38.94,,-2.61,40.61
161626,融通通福债券(LOF)A,2022-02-18,0.01,-0.68,-0.85,0.94,6.11,12.14,13.57,22.79,-1.18,109.16
005877,易方达鑫转增利混合C,2022-02-18,0.40,-1.48,-4.72,-2.95,6.11,20.27,58.23,102.70,-8.13,106.92
001287,安信优势增长混合A,2022-02-18,1.34,2.36,1.46,1.54,6.08,-1.09,61.51,142.66,-1.66,233.11
003276,国联安添利增长债C,2022-02-18,0.50,-0.40,-0.48,3.31,6.05,10.08,18.40,21.86,1.02,37.87
000845,国投瑞银信息消费混合,2022-02-18,1.42,-1.55,2.60,6.30,6.03,-4.49,25.79,68.36,2.03,161.03
001185,安信动态策略混合A,2022-02-18,1.01,-0.36,0.16,5.22,6.03,9.25,23.04,28.47,0.73,65.76
003198,光大安诚债券C,2022-02-18,0.63,-2.02,-2.56,-0.45,6.03,6.62,4.61,13.49,-3.43,27.95
008488,华商恒益稳健混合,2022-02-18,1.04,-0.53,1.26,7.62,6.03,11.41,,,5.41,57.35
011252,华安聚嘉精选混合C,2022-02-18,0.43,0.76,-1.62,-5.19,6.03,,,,-5.51,37.97
539003,建信富时100指数(QDII)人民币A,2022-02-17,-0.50,-1.44,-0.32,7.60,6.02,19.18,7.51,6.76,5.38,-5.79
110036,易方达双债增强债券C,2022-02-18,0.25,-0.67,-0.61,1.75,6.01,22.59,22.13,52.19,-0.25,124.03
004952,兴全恒益债券A,2022-02-18,0.26,-0.54,-1.14,1.63,6.01,8.18,18.77,33.91,-1.30,40.54
001607,英大策略优选A,2022-02-18,0.72,1.68,-4.21,-2.03,6,6.97,58.37,133.78,-5.50,165.06
008872,大成睿裕六月持有股票C,2022-02-18,1.71,1.44,-3.06,-2.21,5.99,0.98,,,-8.43,29.45
003634,嘉实农业产业股票,2022-02-18,0.95,-0.78,-0.39,-2.98,5.98,-14.50,57.34,114.22,-4.93,113.71
161715,招商大宗商品(LOF),2022-02-18,1.27,1.23,1.64,4.33,5.98,26.17,78.10,102.52,1.65,90.85
